invoice_number,vendor,amount,invoice_date,due_date,status,po_number
INV-2026-4379,Delta Freight Solutions LLC,3741.87,2026-05-23,2026-06-22,pending,PO-6280
INV-2026-5162,Golden Valley Catering,243.75,2026-06-21,2026-07-06,pending,PO-6783
INV-2026-3686,Baystate Facilities,4661.24,2026-04-17,2026-06-16,paid,PO-6002
INV-2026-2350,Golden Valley Catering,1528.55,2026-06-17,2026-07-02,pending,PO-6027
INV-2026-5267,Zenith IT Consulting,418.16,2026-01-21,2026-02-20,paid,PO-6960
INV-2026-3005,Quartz Design Studio,574.38,2026-06-03,2026-07-03,paid,PO-6550
INV-2026-4957,Northwind Security,645.01,2026-05-31,2026-07-15,paid,PO-6148
INV-2026-3188,Delta Freight Solutions,2534.54,2026-02-18,2026-04-04,overdue,PO-6051
INV-2026-3186,Everline Distribution,846.62,2026-01-09,2026-02-08,paid,PO-6894
INV-2026-2028,Everline Distribution,612.87,2026-04-15,2026-05-30,paid,PO-6119
INV-2026-3790,Everline Distribution,1384.79,2026-03-08,2026-03-23,overdue,PO-6454
INV-2026-4589,Golden Valley Catering,172.95,2026-05-08,2026-06-22,overdue,PO-6450
INV-2026-4133,Meadowbrook Payroll,920.25,2026-06-12,2026-07-12,overdue,PO-6823
INV-2026-2464,Delta Freight Solutions LLC,433.32,2026-05-05,2026-06-19,pending,PO-6933
INV-2026-2564,Riverside Cleaning Co,199.07,2026-04-16,2026-05-01,overdue,PO-6091
INV-2026-2866,Ironclad Logistics,252.5,2026-05-15,2026-05-30,paid,PO-6861
INV-2026-5101,Wellspring Analytics,60.78,2026-02-05,2026-03-07,pending,PO-6851
INV-2026-3038,Trustpoint Insurance,2205.64,2026-02-02,2026-03-04,overdue,PO-6205
INV-2026-4383,Quartz Design Studio,564.03,2026-04-01,2026-05-31,pending,PO-6703
INV-2026-2309,Riverside Cleaning Co,342.1,2026-06-28,2026-08-12,overdue,PO-6937
INV-2026-4203,Meadowbrook Payroll,185.73,2026-06-01,2026-07-31,paid,PO-6540
INV-2026-2296,Baystate Facilities,318.92,2026-03-02,2026-04-01,paid,PO-6491
INV-2026-2885,Northwind Security,,2026-04-03,2026-06-02,pending,PO-6395
INV-2026-2942,Wellspring Analytics,4189.79,2026-03-07,2026-04-06,paid,PO-6024
INV-2026-2599,Golden Valley Catering,846.68,2026-06-18,2026-07-18,paid,PO-6126
INV-2026-4926,Bluepeak Marketing,358.51,2026-06-17,2026-08-01,pending,PO-6330
INV-2026-4914,Precision Print Shop,1407.25,2026-03-19,2026-04-18,paid,PO-6186
INV-2026-2912,Meadowbrook Payroll,2305.34,2026-02-08,2026-04-09,overdue,PO-6659
INV-2026-4696,Summit Office Supplies,774.26,2026-02-14,2026-03-01,overdue,PO-6999
INV-2026-2129,Harborstone Consulting,945.61,2026-01-09,2026-01-24,paid,PO-6295
INV-2026-3140,Baystate Facilities,190.92,2026-06-15,2026-07-30,pending,PO-6167
INV-2026-4213,Ironclad Logistics,1789.15,2026-04-13,2026-06-12,overdue,PO-6418
INV-2026-2161,summit office supplies,206.76,2026-05-24,2026-06-23,paid,PO-6025
INV-2026-3210,Wellspring Analytics,395.5,2026-05-03,2026-07-02,paid,PO-6286
INV-2026-4102,Everline Distribution,354.44,2026-01-18,2026-02-17,paid,PO-6002
INV-2026-3024,Zenith IT Consulting,347.67,2026-06-27,2026-07-27,pending,PO-6939
INV-2026-3958,Everline Distribution,3625.52,2026-03-02,2026-04-01,paid,PO-6247
INV-2026-3859,Northwind Security,1159.8,2026-04-30,2026-05-30,paid,PO-6867
INV-2026-3849,Everline Distribution,157.0,2026-04-20,2026-06-19,pending,PO-6217
INV-2026-3645,Wellspring Analytics,2419.87,2026-01-02,2026-01-17,overdue,PO-6668
INV-2026-2230,Everline Distribution,658.7,2026-03-30,2026-05-14,paid,PO-6724
INV-2026-3290,Ridgeline HVAC,618.67,2026-03-27,2026-04-26,paid,PO-6097
INV-2026-4512,Pinnacle Telecom,508.58,2026-05-29,2026-07-28,overdue,PO-6483
INV-2026-3241,Riverside Cleaning Co,533.72,2026-06-25,2026-07-25,pending,PO-6900
INV-2026-3811,Harborstone Consulting,1348.95,2026-02-07,2026-04-08,paid,PO-6327
INV-2026-3577,Everline Distribution,1271.87,2026-05-30,2026-07-29,overdue,PO-6857
INV-2026-3271,Precision Print Shop,937.89,2026-02-06,2026-03-08,pending,PO-6254
INV-2026-4778,Trustpoint Insurance,101.2,,2026-03-19,paid,PO-6454
INV-2026-4536,Golden Valley Catering,2534.6,2026-06-11,2026-07-11,pending,PO-6565
INV-2026-3734,Harborstone Consulting Group,817.9,2026-06-16,2026-07-01,paid,PO-6588
INV-2026-5069,Trustpoint Insurance,82.46,2026-03-29,2026-04-28,paid,PO-6459
INV-2026-4794,Meadowbrook Payroll,226.54,2026-05-12,2026-07-11,overdue,PO-6881
INV-2026-3449,Everline Distribution,3948.71,2026-06-21,2026-08-05,pending,PO-6526
INV-2026-2377,SUMMIT OFFICE SUPPLIES,1359.5,2026-01-13,2026-02-12,paid,PO-6630
INV-2026-4678,Golden Valley Catering,449.18,2026-03-09,2026-04-08,pending,PO-6224
INV-2026-4253,Pinnacle Telecom,629.68,2026-04-09,2026-04-24,overdue,PO-6918
INV-2026-2005,Baystate Facilities,2400.28,2026-01-11,2026-02-25,pending,PO-6848
INV-2026-4157,IRONCLAD LOGISTICS,5216.71,2026-02-21,2026-03-23,paid,PO-6551
INV-2026-2386,Harborstone Consulting Group,222.85,2026-05-26,2026-07-25,paid,PO-6512
INV-2026-2257,Pinnacle Telecom,2875.82,2026-04-11,2026-06-10,pending,PO-6716
INV-2026-4773,Delta Freight Solutions,462.96,2026-01-31,2026-03-02,paid,PO-6322
INV-2026-2297,Wellspring Analytics,350.42,2026-01-10,2026-02-09,paid,PO-6312
INV-2026-3084,Civic Square Legal,157.44,2026-06-13,2026-07-13,pending,PO-6202
INV-2026-5032,Meadowbrook Payroll,1509.64,2026-04-10,2026-04-25,overdue,PO-6093
INV-2026-3779,IRONCLAD LOGISTICS,2919.16,2026-04-17,2026-06-01,paid,PO-6464
INV-2026-4689,Northwind Security,1126.71,2026-05-08,2026-06-07,overdue,PO-6719
INV-2026-2140,Civic Square Legal,1980.78,2026-04-11,2026-05-11,pending,PO-6059
INV-2026-4553,Civic Square Legal,352.76,2026-04-02,2026-05-02,pending,PO-6192
INV-2026-4631,Fleetline Maintenance,2621.49,2026-02-16,2026-03-18,overdue,PO-6350
INV-2026-3138,Ironclad Logistics,503.24,2026-03-13,2026-03-28,overdue,PO-6869
INV-2026-2098,Quartz Design Studio,124.95,2026-02-19,2026-04-05,overdue,PO-6218
INV-2026-2270,Wellspring Analytics,742.66,2026-01-24,2026-02-23,overdue,PO-6049
INV-2026-4746,Harborstone Consulting,3562.73,2026-01-15,2026-01-30,paid,PO-6898
INV-2026-5256,Wellspring Analytics,969.33,2026-03-21,2026-04-20,pending,PO-6912
INV-2026-2854,Pinnacle Telecom,403.36,2026-02-10,2026-04-11,overdue,PO-6280
INV-2026-2446,Civic Square Legal,350.25,2026-05-31,2026-07-15,overdue,PO-6271
INV-2026-5147,Fleetline Maintenance,95.73,2026-03-03,2026-03-18,paid,PO-6489
INV-2026-3526,BluePeak Marketing,3957.84,2026-06-06,2026-06-21,pending,PO-6273
INV-2026-3146,Precision Print Shop,1486.62,2026-06-15,2026-07-15,paid,PO-6910
INV-2026-4502,Civic Square Legal,2668.48,2026-05-28,2026-06-12,pending,PO-6039
INV-2026-2730,Fleetline Maintenance,761.65,2026-04-17,2026-06-16,pending,PO-6856
INV-2026-3763,Delta Freight Solutions,1642.21,2026-01-16,2026-03-02,pending,PO-6759
INV-2026-3965,BluePeak Marketing,7163.9,2026-02-22,2026-03-24,pending,PO-6430
INV-2026-2002,Riverside Cleaning Co,370.04,2026-01-21,2026-02-05,paid,PO-6898
INV-2026-2324,Quartz Design Studio,102.16,2026-03-13,2026-05-12,paid,PO-6825
INV-2026-2264,Pinnacle Telecom,,2026-02-19,2026-03-21,pending,PO-6796
INV-2026-4944,Delta Freight Solutions,423.17,2026-05-24,2026-06-23,paid,PO-6205
INV-2026-4829,Harborstone Consulting,666.91,2026-03-12,2026-03-27,overdue,PO-6402
INV-2026-3878,Precision Print Shop,1769.84,2026-01-30,2026-03-01,overdue,PO-6315
INV-2026-3970,Northwind Security,590.06,2026-01-14,2026-01-29,overdue,PO-6435
INV-2026-5024,Bluepeak Marketing,3818.06,2026-01-06,2026-02-20,pending,PO-6226
INV-2026-4212,Northwind Security,1630.6,2026-05-18,2026-06-17,overdue,PO-6422
INV-2026-5210,Riverside Cleaning Co,509.44,2026-02-23,2026-03-25,paid,PO-6042
INV-2026-4345,Wellspring Analytics,1107.62,2026-02-22,2026-03-24,pending,PO-6872
INV-2026-2287,Riverside Cleaning Co,2349.81,2026-04-27,2026-05-27,pending,PO-6473
INV-2026-4223,Meadowbrook Payroll,594.72,2026-02-10,2026-04-11,paid,PO-6637
INV-2026-5148,Baystate Facilities,1604.35,2026-01-14,2026-02-13,overdue,PO-6291
INV-2026-2838,Zenith IT Consulting,6293.51,2026-03-19,2026-04-18,overdue,PO-6901
INV-2026-3368,Wellspring Analytics,146.35,2026-02-14,2026-04-15,pending,PO-6834
INV-2026-2061,Pinnacle Telecom,13605.82,2026-05-03,2026-06-02,overdue,PO-6872
INV-2026-3658,Ridgeline HVAC,765.15,2026-06-29,2026-07-29,pending,PO-6141
INV-2026-4927,Golden Valley Catering,807.79,2026-05-01,2026-05-31,paid,PO-6281
INV-2026-4973,Zenith IT Consulting,703.2,2026-06-04,2026-08-03,overdue,PO-6348
INV-2026-3114,Precision Print Shop,176.23,2026-04-12,2026-05-12,pending,PO-6044
INV-2026-2946,Bluepeak Marketing,2746.04,2026-05-10,2026-06-09,paid,PO-6988
INV-2026-2500,Trustpoint Insurance,6550.78,2026-03-25,2026-05-09,overdue,PO-6285
INV-2026-3185,Golden Valley Catering,2786.73,2026-04-27,2026-05-27,pending,PO-6719
INV-2026-4752,Everline Distribution,95.12,2026-06-25,2026-07-25,paid,PO-6838
INV-2026-4473,Fleetline Maintenance,,2026-05-20,2026-06-19,overdue,PO-6704
INV-2026-5056,Baystate Facilities,251.83,2026-05-04,2026-06-03,overdue,PO-6494
INV-2026-3474,Wellspring Analytics,454.16,2026-01-25,2026-02-24,pending,PO-6322
INV-2026-2304,Bluepeak Marketing,565.15,2026-03-07,2026-03-22,pending,PO-6392
INV-2026-2293,Riverside Cleaning Co,300.01,2026-04-21,2026-05-06,overdue,PO-6207
INV-2026-3043,Delta Freight Solutions,317.55,2026-02-10,2026-04-11,pending,PO-6450
INV-2026-3314,Ironclad Logistics,1999.91,2026-06-06,2026-07-06,overdue,PO-6802
INV-2026-3398,Pinnacle Telecom,697.11,2026-02-28,2026-03-30,paid,PO-6864
INV-2026-2013,SUMMIT OFFICE SUPPLIES,465.08,2026-06-21,2026-07-21,pending,PO-6087
INV-2026-2032,Everline Distribution,455.4,2026-03-19,2026-05-18,paid,PO-6776
INV-2026-4665,Everline Distribution,1310.31,2026-01-07,2026-01-22,paid,PO-6973
INV-2026-4141,Quartz Design Studio,370.88,2026-01-12,2026-01-27,paid,PO-6796
INV-2026-3235,Wellspring Analytics,4082.9,2026-05-02,2026-05-17,paid,PO-6805
INV-2026-2286,IRONCLAD LOGISTICS,945.37,2026-03-08,2026-04-07,pending,PO-6044
INV-2026-2315,Pinnacle Telecom,4990.33,2026-06-12,2026-07-12,overdue,PO-6326
INV-2026-5087,Everline Distribution,312.4,2026-06-27,2026-07-12,pending,PO-6628
INV-2026-2280,Zenith IT Consulting,298.25,2026-06-02,2026-07-02,paid,PO-6446
INV-2026-3664,Golden Valley Catering,117.82,2026-01-09,2026-02-08,paid,PO-6809
INV-2026-4868,Trustpoint Insurance,1484.33,2026-05-06,2026-06-05,paid,PO-6937
INV-2026-3736,IRONCLAD LOGISTICS,823.77,2026-02-18,2026-03-05,paid,PO-6358
INV-2026-2322,Trustpoint Insurance,401.34,2026-05-30,2026-06-29,pending,PO-6143
INV-2026-4747,IRONCLAD LOGISTICS,622.09,2026-04-10,2026-05-10,pending,PO-6213
INV-2026-5062,Fleetline Maintenance,15.05,2026-02-11,2026-03-13,paid,PO-6727
INV-2026-3826,Everline Distribution,1188.62,2026-03-02,2026-04-01,pending,PO-6189
INV-2026-2348,Precision Print Shop,447.86,2026-01-18,2026-02-02,overdue,PO-6360
INV-2026-5091,Northwind Security,930.28,2026-02-08,2026-03-25,paid,PO-6465
INV-2026-2534,Quartz Design Studio,419.3,2026-06-28,2026-07-28,paid,PO-6358
INV-2026-5230,Pinnacle Telecom,331.61,2026-04-04,2026-05-04,pending,PO-6652
INV-2026-3501,Pinnacle Telecom,288.26,2026-02-28,2026-03-15,overdue,PO-6194
INV-2026-4293,Baystate Facilities,301.2,2026-02-23,2026-03-25,overdue,PO-6048
INV-2026-4260,Quartz Design Studio,,2026-02-12,2026-03-14,overdue,PO-6885
INV-2026-3307,Zenith IT Consulting,3094.69,2026-03-15,2026-04-14,pending,PO-6369
INV-2026-4834,Pinnacle Telecom,541.18,2026-02-12,2026-02-27,paid,PO-6586
INV-2026-5259,Wellspring Analytics,1336.87,2026-06-23,2026-07-23,overdue,PO-6246
INV-2026-2381,Golden Valley Catering,1479.05,2026-05-12,2026-05-27,overdue,PO-6190
INV-2026-4870,Baystate Facilities,590.93,2026-01-09,2026-01-24,pending,PO-6870
INV-2026-4476,Ironclad Logistics,1122.2,2026-03-03,2026-04-02,pending,PO-6434
INV-2026-2975,Precision Print Shop,1409.19,2026-06-14,2026-06-29,overdue,PO-6885
INV-2026-3682,Riverside Cleaning Co,349.92,2026-01-04,2026-02-03,pending,PO-6486
INV-2026-2721,Ironclad Logistics,603.25,2026-03-11,2026-04-10,pending,PO-6897
INV-2026-3121,Precision Print Shop,1479.24,2026-05-10,2026-06-09,overdue,PO-6490
INV-2026-4666,Delta Freight Solutions LLC,2493.09,2026-02-08,2026-04-09,overdue,PO-6102
INV-2026-2336,Civic Square Legal,528.66,2026-06-14,2026-07-29,overdue,PO-6797
INV-2026-2716,Riverside Cleaning Co,215.06,2026-06-29,2026-07-14,paid,PO-6281
INV-2026-4883,Meadowbrook Payroll,1308.63,2026-05-27,2026-06-26,pending,PO-6358
INV-2026-2936,Delta Freight Solutions,429.7,2026-02-06,2026-03-23,paid,PO-6910
INV-2026-2043,Meadowbrook Payroll,623.3,2026-06-29,2026-08-13,pending,PO-6563
INV-2026-3971,Zenith IT Consulting,282.18,2026-05-04,2026-06-03,paid,PO-6959
INV-2026-4755,Northwind Security,2282.14,2026-05-22,2026-06-21,pending,PO-6508
INV-2026-3132,Wellspring Analytics,918.6,2026-01-15,2026-02-14,pending,PO-6893
INV-2026-3260,Zenith IT Consulting,1378.93,2026-05-07,2026-06-06,pending,PO-6341
INV-2026-2648,Ridgeline HVAC,1950.15,2026-04-28,2026-06-12,pending,PO-6458
INV-2026-2888,Fleetline Maintenance,12176.74,2026-03-17,2026-04-01,overdue,PO-6294
INV-2026-2704,SUMMIT OFFICE SUPPLIES,6855.17,2026-03-09,2026-04-08,overdue,PO-6099
INV-2026-4863,Quartz Design Studio,65.33,2026-06-12,2026-06-27,paid,PO-6505
INV-2026-4684,Precision Print Shop,1880.87,,2026-06-21,overdue,PO-6920
INV-2026-5009,Ironclad Logistics,1452.82,2026-06-08,2026-06-23,overdue,PO-6019
INV-2026-4350,Everline Distribution,3253.0,2026-03-31,2026-04-15,paid,PO-6020
INV-2026-3069,Meadowbrook Payroll,361.22,2026-05-05,2026-07-04,paid,PO-6661
INV-2026-4611,Delta Freight Solutions,1337.47,2026-04-25,2026-06-09,paid,PO-6119
INV-2026-4469,Zenith IT Consulting,469.46,2026-06-15,2026-07-15,overdue,PO-6775
INV-2026-3309,Meadowbrook Payroll,1069.6,2026-02-27,2026-04-28,overdue,PO-6347
INV-2026-4900,Zenith IT Consulting,5908.96,,2026-03-11,paid,PO-6980
INV-2026-4887,Precision Print Shop,1030.03,2026-02-04,2026-03-06,overdue,PO-6167
INV-2026-4138,Everline Distribution,1011.61,2026-05-23,2026-07-07,paid,PO-6041
INV-2026-3422,Northwind Security,984.58,2026-01-20,2026-02-19,pending,PO-6869
INV-2026-3458,Zenith IT Consulting,7162.67,2026-05-29,2026-06-13,pending,PO-6508
INV-2026-2209,IRONCLAD LOGISTICS,7371.46,2026-03-15,2026-04-14,overdue,PO-6987
INV-2026-3479,Northwind Security,,2026-05-30,2026-06-29,overdue,PO-6860
INV-2026-4356,Northwind Security,1201.25,2026-03-18,2026-05-17,pending,PO-6984
INV-2026-4835,Delta Freight Solutions,1979.41,2026-01-28,2026-02-27,overdue,PO-6461
INV-2026-2829,Riverside Cleaning Co,735.79,2026-02-13,2026-03-15,pending,PO-6268
INV-2026-5207,Quartz Design Studio,749.0,2026-04-18,2026-05-03,overdue,PO-6544
INV-2026-3081,Delta Freight Solutions,950.6,2026-01-26,2026-03-12,pending,PO-6348
INV-2026-4529,Baystate Facilities,2077.82,2026-06-08,2026-06-23,overdue,PO-6331
INV-2026-2758,Bluepeak Marketing,519.3,2026-03-27,2026-04-26,overdue,PO-6064
INV-2026-4007,Harborstone Consulting Group,2381.27,2026-06-09,2026-08-08,paid,PO-6713
INV-2026-4389,Bluepeak Marketing,508.54,2026-01-07,2026-03-08,pending,PO-6274
INV-2026-2019,Riverside Cleaning Co,2679.89,2026-05-21,2026-06-05,overdue,PO-6808
INV-2026-4607,Bluepeak Marketing,986.06,2026-02-23,2026-04-09,overdue,PO-6982
INV-2026-2922,Trustpoint Insurance,456.99,2026-06-21,2026-07-21,pending,PO-6173
INV-2026-3200,Northwind Security,346.24,2026-05-09,2026-05-24,pending,PO-6326
INV-2026-5041,Golden Valley Catering,55.29,2026-02-14,2026-03-16,overdue,PO-6389
INV-2026-3620,Golden Valley Catering,1320.6,2026-02-19,2026-03-06,paid,PO-6074
INV-2026-2845,Quartz Design Studio,2017.74,2026-03-19,2026-04-18,overdue,PO-6474
INV-2026-2772,BluePeak Marketing,1182.88,2026-03-09,2026-03-24,paid,PO-6394
INV-2026-2294,Meadowbrook Payroll,,2026-01-17,2026-03-03,pending,PO-6397
INV-2026-3908,Summit Office Supplies,282.98,2026-04-16,2026-06-15,paid,PO-6994
INV-2026-2649,Harborstone Consulting,587.75,2026-02-22,2026-04-23,pending,PO-6693
INV-2026-3415,Pinnacle Telecom,168.16,2026-05-05,2026-06-04,overdue,PO-6278
INV-2026-2458,Everline Distribution,1673.7,2026-03-05,2026-04-19,overdue,PO-6617
INV-2026-3253,Precision Print Shop,20511.3,2026-01-06,2026-03-07,pending,PO-6423
INV-2026-5111,Baystate Facilities,3647.85,2026-06-01,2026-06-16,pending,PO-6220
INV-2026-4395,Northwind Security,148.93,2026-06-08,2026-06-23,overdue,PO-6131
INV-2026-3498,Bluepeak Marketing,3679.35,2026-01-31,2026-02-15,overdue,PO-6235
INV-2026-3045,Ridgeline HVAC,430.34,2026-06-20,2026-07-20,paid,PO-6960
INV-2026-2089,Quartz Design Studio,354.42,2026-04-18,2026-06-02,pending,PO-6515
INV-2026-4706,Meadowbrook Payroll,410.36,2026-05-15,2026-06-14,paid,PO-6490
INV-2026-2118,Northwind Security,450.08,2026-04-22,2026-06-21,overdue,PO-6253
INV-2026-4279,Harborstone Consulting,522.21,2026-02-16,2026-04-02,overdue,PO-6965
INV-2026-2882,Precision Print Shop,1189.7,2026-01-05,2026-02-19,pending,PO-6233
INV-2026-3884,Civic Square Legal,693.28,2026-06-15,2026-06-30,overdue,PO-6267
INV-2026-5197,Delta Freight Solutions LLC,124.75,2026-04-21,2026-05-21,overdue,PO-6733
INV-2026-3880,Civic Square Legal,1803.6,2026-02-18,2026-03-20,pending,PO-6227
INV-2026-4920,Civic Square Legal,2764.74,2026-06-11,2026-07-26,overdue,PO-6264
INV-2026-4047,BluePeak Marketing,1262.05,2026-04-24,2026-05-24,paid,PO-6540
INV-2026-3304,Ironclad Logistics,450.82,2026-02-23,2026-04-24,overdue,PO-6450
INV-2026-3196,Precision Print Shop,1473.62,2026-02-17,2026-04-18,pending,PO-6533
INV-2026-4846,Wellspring Analytics,90.26,2026-03-13,2026-04-12,paid,PO-6788
INV-2026-2983,Zenith IT Consulting,479.86,2026-04-10,2026-04-25,overdue,PO-6411
INV-2026-4877,Zenith IT Consulting,1980.39,2026-01-13,2026-01-28,paid,PO-6040
INV-2026-4035,Zenith IT Consulting,3577.27,2026-02-08,2026-03-10,pending,PO-6033
INV-2026-2970,Delta Freight Solutions LLC,996.48,2026-03-29,2026-05-28,paid,PO-6474
INV-2026-4109,Wellspring Analytics,1249.84,2026-05-10,2026-06-09,overdue,PO-6615
INV-2026-3656,BluePeak Marketing,2940.16,2026-05-10,2026-06-09,paid,PO-6253
INV-2026-4819,Trustpoint Insurance,1687.44,2026-03-10,2026-04-09,paid,PO-6932
INV-2026-3323,Meadowbrook Payroll,706.63,2026-02-09,2026-02-24,overdue,PO-6804
INV-2026-4424,Delta Freight Solutions LLC,2408.45,2026-05-28,2026-06-27,pending,PO-6864
INV-2026-3834,Fleetline Maintenance,835.01,2026-02-21,2026-04-22,pending,PO-6633
INV-2026-2973,Trustpoint Insurance,1856.62,2026-02-16,2026-03-03,paid,PO-6377
INV-2026-5113,Zenith IT Consulting,1079.91,2026-03-13,2026-04-12,overdue,PO-6686
INV-2026-2353,Golden Valley Catering,420.02,2026-01-06,2026-02-05,paid,PO-6252
INV-2026-4828,Everline Distribution,279.25,2026-01-01,2026-01-31,overdue,PO-6876
INV-2026-4296,BluePeak Marketing,506.6,2026-01-13,2026-02-12,pending,PO-6519
INV-2026-2376,Ironclad Logistics,1106.03,2026-02-01,2026-03-03,pending,PO-6092
INV-2026-3544,Northwind Security,159.18,2026-06-13,2026-07-13,overdue,PO-6420
INV-2026-3028,Ridgeline HVAC,,2026-01-04,2026-02-03,overdue,PO-6093
INV-2026-4163,Riverside Cleaning Co,820.71,2026-03-30,2026-04-14,pending,PO-6739
INV-2026-4227,Golden Valley Catering,1191.13,2026-04-15,2026-05-15,pending,PO-6961
INV-2026-2302,Wellspring Analytics,313.82,2026-02-25,2026-03-27,paid,PO-6285
INV-2026-3715,Precision Print Shop,732.32,2026-01-20,2026-02-19,pending,PO-6942
INV-2026-2298,Meadowbrook Payroll,235.1,2026-02-27,2026-03-29,paid,PO-6186
INV-2026-2825,Delta Freight Solutions,3158.1,2026-04-28,2026-05-28,overdue,PO-6827
INV-2026-3876,Wellspring Analytics,281.57,2026-04-16,2026-05-16,overdue,PO-6150
INV-2026-4155,Civic Square Legal,399.45,2026-02-20,2026-04-06,overdue,PO-6931
INV-2026-3599,Fleetline Maintenance,9722.83,2026-01-17,2026-03-03,pending,PO-6102
INV-2026-2731,Harborstone Consulting,58.66,2026-01-18,2026-02-02,pending,PO-6375
INV-2026-2234,Golden Valley Catering,280.37,2026-04-04,2026-04-19,pending,PO-6317
INV-2026-4911,Everline Distribution,1575.47,2026-01-18,2026-02-02,paid,PO-6070
INV-2026-3334,Pinnacle Telecom,1688.51,,2026-06-25,overdue,PO-6511
INV-2026-5274,Trustpoint Insurance,192.73,2026-03-18,2026-04-17,pending,PO-6321
INV-2026-4329,Ridgeline HVAC,278.62,2026-01-06,2026-02-20,overdue,PO-6600
INV-2026-4980,Ironclad Logistics,608.56,2026-03-08,2026-04-22,overdue,PO-6974
INV-2026-2978,Trustpoint Insurance,3551.95,2026-03-26,2026-04-25,pending,PO-6302
INV-2026-3960,summit office supplies,771.94,2026-05-24,2026-07-23,pending,PO-6026
INV-2026-3289,Northwind Security,549.89,2026-03-02,2026-04-01,pending,PO-6540
INV-2026-4351,Baystate Facilities,358.33,2026-02-03,2026-03-20,overdue,PO-6188
INV-2026-3751,Precision Print Shop,537.2,2026-05-25,2026-06-24,paid,PO-6798
INV-2026-5034,Civic Square Legal,227.99,2026-04-09,2026-06-08,overdue,PO-6350
INV-2026-4195,Riverside Cleaning Co,4345.44,2026-04-05,2026-05-05,pending,PO-6886
INV-2026-2654,Fleetline Maintenance,316.37,2026-02-16,2026-04-02,paid,PO-6170
INV-2026-4193,Riverside Cleaning Co,623.22,2026-04-09,2026-05-24,paid,PO-6872
INV-2026-5194,SUMMIT OFFICE SUPPLIES,1085.12,2026-04-22,2026-05-22,overdue,PO-6424
INV-2026-4735,Delta Freight Solutions LLC,2231.6,2026-06-10,2026-07-10,paid,PO-6484
INV-2026-2468,Baystate Facilities,1828.69,2026-04-03,2026-06-02,pending,PO-6426
INV-2026-3269,Golden Valley Catering,,2026-02-01,2026-03-18,paid,PO-6838
INV-2026-2992,Meadowbrook Payroll,1207.49,2026-02-26,2026-04-27,paid,PO-6245
INV-2026-2535,Harborstone Consulting Group,1486.52,2026-02-16,2026-04-17,pending,PO-6090
